StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,1,R,knit
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,2,W,purl
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,3,R,"k1, p1"
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,4,W,"k1, p1"
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,5,R,knit
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,6,W,purl
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,7,R,"p1, k1"
91,Roman Rib,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=91,8,W,"p1, k1"
