StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
220,Star Fish,Multiple of 7 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=220,1,R,*,"p5, k2-b",*,p5
220,Star Fish,Multiple of 7 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=220,2,W,k5*,"p2-b, k5",*,
