StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1652,Pigtail,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1652,1,W,"k2, p3, k2"
1652,Pigtail,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1652,2,R,"p2, RT, k1, p2"
1652,Pigtail,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1652,3,W,"k2, p3, k2"
1652,Pigtail,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1652,4,R,"p2, k1, LT, p2"
