StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,1,R,p2*,"RT, p2",*,
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,2,W,k2*,"p2, k2",*,
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,3,R,p1*,"k2-tog, yo twice, ssk",*,p1
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,4,W,p2*,"(k1, p1) in the double yo of the previous row, p2",*,
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,5,R,k2*,"p2, LT",*,"p2, k2"
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,6,W,p2*,"k2, p2",*,
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,7,R,"p1, yo*","ssk, k2-tog, yo twice",*,"ssk, k2-tog, yo, p1"
1644,Deep Waffle,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1644,8,W,k2*,"p2, (k1, p1 into the double yo of the previous row",*,"p2, k2"
