StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1951,Narrow Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1951,1,R,"Sl 1, k2, yo, k2-tog, yo twice, k2-tog"
1951,Narrow Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1951,2,W,"Yo, k1, (k1, p1) in double yo, k2, yo, k2-tog, k1"
1951,Narrow Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1951,3,R,"Sl 1, k2, yo, k2-tog, k4"
1951,Narrow Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1951,4,W,"Bind off 2 stitches, k3, yo, k2-tog, k1"
