StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
240,Horizontal Bar,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=240,1,R,knit,
240,Horizontal Bar,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=240,2,W,"k1, sl 2 purlwise wyib",k1
