StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
354,Barred Stripes,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=354,1,R,B,k1*,"sl 2 wyif, k2",*,k1
354,Barred Stripes,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=354,2,W,B,k1*,"p2, sl 2 wyif",*,k1
354,Barred Stripes,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=354,3,R,A,k3*,"sl 2 wyif, k2",*,"sl 1 wyif, k1"
354,Barred Stripes,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=354,4,W,A,k1*,"sl 2 wyif, p2",*,k1
