StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,1,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,2,R,"p3, yo, ssk, k4, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,3,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,4,R,"p3, yo, k1, ssk, k3, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,5,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,6,R,"p3, yo, k2, ssk, k2, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,7,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,8,R,"p3, yo, k3, ssk, k1, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,9,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,10,R,"p3, yo, k4, ssk, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,11,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,12,R,"p3, k4, k2-tog, yo, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,13,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,14,R,"p3, k3, k2-tog, k1, yo, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,15,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,16,R,"p3, k2, k2-tog, k2, yo, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,17,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,18,R,"p3, k1, k2-tog, k3, yo, p3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,19,W,"k3, p6, k3"
1788,Folded Ribbon 1,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1788,20,R,"p3, k2-tog, k4, yo, p3"
