StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,1,W,p2*,"k2, p6, k2, p2",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,2,R,k2*,"p4, k8",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,3,W,*,"p6, k6",*,p2
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,4,R,k2*,"p8, k4",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,5,W,*,"p6, k6",*,p2
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,6,R,k2*,"p4, k8",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,7,W,p2*,"k2, p6, k2, p2",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,8,R,*,"k8, p4",*,k2
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,9,W,p2*,"k6, p6",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,10,R,*,"k4, p8",*,k2
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,11,W,p2*,"k6, p6",*,
28,Double Pennant 1,Multiple of 12 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=28,12,R,*,"k8, p4",*,k2
