StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,1,W,"k3, p9, k3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,2,R,"p3, yo, k4, ssk, k3, p3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,3,W,"k3, p2, p2-tog-b, p4, yo, p1, k3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,4,R,"p3, k2, yo, k4, ssk, k1, p3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,5,W,"k3, p2-tog-b, p4, yo, p3, k3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,6,R,"p3, k9, p3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,7,W,"k3, yo, p4, p2-tog, p3, k3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,8,R,"p3, k2, k2-tog, k4, yo, k1, p3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,9,W,"k3, p2, yo, p4, p2-tog, p1, k3"
1791,Track of the Turtle 2,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1791,10,R,"p3, k2-tog, k4, yo, k3, p3"
