StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,1,R,A,k1*,"sl 1 wyib, k1",*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,2,W,A,p1*,"sl 1 wyif, p1",*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,3,R,B,*,knit,*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,4,W,B,*,knit,*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,5,R,A,*,knit,*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,6,W,A,*,knit,*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,7,R,B,*,knit,*
308,Windowpane Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=308,8,W,B,*,knit,*
