StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
776,Feathered Lace Ladder,Multiple of 4 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=776,1,R,"K2 tog, (yo) twice, ssk"
776,Feathered Lace Ladder,Multiple of 4 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=776,2,W,"P1, (p1, k1) into double yo, p1"
