StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
272,Basic Cable Rib,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=272,1,R,"p1, k2,",p1
272,Basic Cable Rib,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=272,2,W,knit all knit stitches and purl all purl stitches,
272,Basic Cable Rib,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=272,3,R,knit all knit stitches and purl all purl stitches,
272,Basic Cable Rib,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=272,4,W,knit all knit stitches and purl all purl stitches,
272,Basic Cable Rib,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=272,5,R,"p1, T2R",p1
272,Basic Cable Rib,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=272,6,W,knit all knit stitches and purl all purl stitches,
