StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1505,Mock Ribbing 2,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1505,1,R,*,knit,*
1505,Mock Ribbing 2,Multiple of 3 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1505,2,W,p1*,"sl 2 wyif, k1",*
