StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *
42,Fluted Fabric Three Color,Multiple of 4 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=42,1,R,A,p1*,"k1, sl 1 wyif, k1, p1",*
42,Fluted Fabric Three Color,Multiple of 4 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=42,2,W,A,k1*,"sl 1 wyib, p1, sl 1 wyib, k1",*
42,Fluted Fabric Three Color,Multiple of 4 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=42,3,R,B,p1*,"k1, sl 1 wyif, k1, p1",*
42,Fluted Fabric Three Color,Multiple of 4 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=42,4,W,B,k1*,"sl 1 wyib, p1, sl 1 wyib, k1",*
42,Fluted Fabric Three Color,Multiple of 4 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=42,5,R,C,p1*,"k1, sl 1 wyif, k1, p1",*
42,Fluted Fabric Three Color,Multiple of 4 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=42,6,W,C,k1*,"sl 1 wyib, p1, sl 1 wyib, k1",*
