StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
216,Half Brioche,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=216,1,W,knit
216,Half Brioche,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=216,2,R,"k1, k1 in row below"
216,Half Brioche,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=216,3,W,knit
216,Half Brioche,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=216,4,R,"k1 in row below, k1"
