StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
332,Slip-Stitch Weave Two Color Variation,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=332,1,W,A,*,Purl,*,
332,Slip-Stitch Weave Two Color Variation,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=332,2,R,B,p1 *,"sl 1 wyib, p1",*,
332,Slip-Stitch Weave Two Color Variation,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=332,3,W,B,*,Purl,*,
332,Slip-Stitch Weave Two Color Variation,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=332,4,R,A,p2 *,"sl 1 wyib, p1",*,p1
