StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *
492,Teepees,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=492,1,R,B,k1*,"sl 1 wyif, k1",*
492,Teepees,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=492,2,W,B,sl 1 wyif *,"k1, sl 1 wyif, then sl sts to the other end of the needle",*
492,Teepees,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=492,3,R,A,k1*,"sl 1 wyif, k1",*
492,Teepees,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=492,4,W,A,sl 1 wyif *,"k1, sl 1 wyif, then sl sts to the other end of the needle",*
