StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
824,Razor Shell 4,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=824,1,W,*,purl,*
824,Razor Shell 4,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=824,2,R,K1*,"yo, k3, sl 1-k2 tog-psso, k3, yo, k1",*
