StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
774,Faggoting and Beehive,Multiple of 7 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=774,1,R,"K2, yo, ssk, yo, sl 1-k2 tog-psso, yo","k2, yo, ssk"
774,Faggoting and Beehive,Multiple of 7 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=774,2,W,"K2, yo, k2 tog, p3","k2, yo, k2 tog"
774,Faggoting and Beehive,Multiple of 7 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=774,3,R,"K2, yo, ssk, k3","k2, yo, ssk"
774,Faggoting and Beehive,Multiple of 7 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=774,4,W,"K2, yo, k2 tog, p3","k2, yo, k2 tog"
