StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *
485,Textured Horizontal Stripes 1,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=485,1,R,B,k1*,"p1, k1",*
485,Textured Horizontal Stripes 1,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=485,2,W,B,k1*,"p1, k1, then sl sts to the other end of the needle",*
485,Textured Horizontal Stripes 1,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=485,3,R,A,k1*,"p1, k1",*
485,Textured Horizontal Stripes 1,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=485,4,W,A,k1*,"p1, k1, then sl sts to the other end of the needle",*
