StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
151,Cross Stitch Ribbing,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=151,1,R,p2*,"skip 1 stitch and knit into the second stitch, then knit into the skipped stitch, then slip both stitches from needle together; p2",*
151,Cross Stitch Ribbing,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=151,2,W,k2*,"p2, k2",*
