StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
234,Tweed 1,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=234,1,R,"k1, wyif sl 1 purlwise"
234,Tweed 1,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=234,2,,purl
234,Tweed 1,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=234,3,R,"wyif sl 1 purlwise, k1"
234,Tweed 1,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=234,4,,purl
