StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1614,Double Garter,Multiple of 1 stitch,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1614,1,W,k1*,"knit, wrapping yarn twice for each stitch",*
1614,Double Garter,Multiple of 1 stitch,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1614,2,R,"knit first loop of first stitch only, leaving second loop on needle *",knit the second loop together with the first loop of the next stitch wrapping the yarn twice and leaving second loop on the needle,*
