StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,1,W,A,*,purl,*,
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,2,R,B,"k1, sl 1 wyib*","k1, sl 1 wyif, k1, sl 2 wyib",*,k2
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,3,W,B,"k1, p1*","sl 1 wyif, sl 1 wyib, p3",*,"sl 1 wyif, k1"
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,4,R,A,k3*,"sl 1 wyib, k4",*,k1
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,5,W,A,*,purl,*,
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,6,R,B,k2*,"sl 2 wyib, k1, sl 1 wyif, k1",*,"sl 1 wyib, k1"
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,7,W,B,"k1, sl 1 wyib*","p3, sl 1 wyif, sl 1 wyib",*,"p1, k1"
78,Fancy French Weave,Multiple of 5 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=78,8,R,A,k5*,"sl 1 wyib, k4",*,k3
