StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
1611,Double Stockinette 1,Multiple of 1 stitch,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1611,1,R,"k2-tog-b, but slip only first of the two stitches off the needle",k1
1611,Double Stockinette 1,Multiple of 1 stitch,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1611,2,W,"p2-tog, but slip only the first of the two stitches off the needle",p1
