StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,1,R,B,k1*,"sl 1 wyib, k1",*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,2,W,B,p1*,"sl 1 wyif, p1",*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,3,R,B,k1*,"sl 1 wyib, k1",*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,4,W,B,*,purl,*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,5,R,A,k1*,"sl 1 wyib, k1",*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,6,W,A,p1*,"sl 1 wyif, p1",*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,7,R,A,k1*,"sl 1 wyib, k1",*
66,Long-Slip Stripes,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=66,8,W,A,*,purl,*
